text,lemmas,sent_len,punct_count,char_count,text_density,sw_count,cased_count,polarity,PRON,VERB,ADV,ADP,NOUN,ADJ,DET,CONJ,PRT,NUM,.,X
I make payments for my place abroad using this account and since i use it so frequently I was wondering why did the fees increase suddenly rather than decreasing? I would think customers like me should receive incentives for using your service,I make payment for my place abroad use this account and since I use it so frequently I be wonder why do the fee increase suddenly rather than increase I would think customer like I should receive incentive for use your service,42,1,243,5.651162790697675,19,3,0.05,7.0,9.0,5.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Why was there a transfer fee on my account?,why be there a transfer fee on my account,9,1,43,4.3,6,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can my salary be received here?,an my salary be receive here,6,1,31,4.428571428571429,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How can my boss pay me directly to the card?,now can my boss pay I directly to the card,10,1,44,4.0,6,0,0.1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salary in GBP has been received. Does it need to be configured into another place?,salary in GBP have be receive do it need to be configure into another place,15,2,82,5.125,8,1,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I am paid by my employer in GBP; do I need to do anything in the app to indicate this?,I be pay by my employer in GBP do I need to do anything in the pp to indicate this,20,2,86,4.095238095238095,12,3,0.0,2.0,5.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
How can my friend give me money?,now can my friend give I money,7,1,32,4.0,4,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I would like to know how my friend would be able to send me money,I would like to know how my friend would be able to send I money,15,0,65,4.0625,7,1,0.5,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
How can I receive money?,now can I receive money,5,1,24,4.0,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I received a transfer in GBP how do I change it to a different currency?,I receive a transfer in GBP how do I change it to a different currency,15,1,72,4.5,9,3,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How can my friend send money to me?,now can my friend send money to I,8,1,35,3.888888888888889,4,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I receive my salary with this in another currency?,an I receive my salary with this in another currency,10,1,54,4.909090909090909,6,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Can i receive transfers from my employer to this account?,an I receive transfer from my employer to this account,10,1,57,5.181818181818182,6,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Will my GPB update my salary,will my GPB update my salary,6,0,28,4.0,3,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I transfer funds if I am paid in GBP?,now do I transfer fund if I be pay in GBP,11,1,44,3.6666666666666665,7,3,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
am i able to receive my salary this way?,be I able to receive my salary this way,9,1,40,4.0,5,0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What are the steps for getting money from a friend?,that be the step for get money from a friend,10,1,51,4.636363636363637,6,0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Can I directly deposit my salary to this account?,an I directly deposit my salary to this account,9,1,49,4.9,5,1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How can I receive my salary with a different currency?,now can I receive my salary with a different currency,10,1,54,4.909090909090909,6,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My salary is in GBP - what should I do?,by salary be in GBP what should I do,10,2,39,3.5454545454545454,6,2,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I would like to receive my salary in a different currency. How does that work?,I would like to receive my salary in a different currency now do that work,15,2,78,4.875,8,1,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How can people transfer money to me?,now can people transfer money to I,7,1,36,4.5,3,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i want to get my salary deposited as pesos?,I want to get my salary deposit as less,9,1,43,4.3,4,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
My salary is deposited in GBP. Do I need to choose the currency?,by salary be deposit in GBP to I need to choose the currency,13,2,64,4.571428571428571,7,2,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
What do I need to do to get my salary through this?,that do I need to do to get my salary through this,12,1,51,3.923076923076923,8,1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
How can you transfer my salary to my correct currency?,now can you transfer my salary to my correct currency,10,1,54,4.909090909090909,6,0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I need my payment in another currency,I need my payment in another currency,7,0,37,4.625,3,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
how do i find out about transfers,how do I find out about transfer,7,0,33,4.125,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I received my salary in the wrong currency. How do I change this?,I receive my salary in the wrong currency now do I change this,13,2,65,4.642857142857143,7,2,-0.5,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can I transfer my payroll to the bank?,an I transfer my patrol to the bank,8,1,38,4.222222222222222,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can i receive transfers from my employer this way?,an I receive transfer from my employer this way,9,1,50,5.0,5,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can my friend send me money if it is not in US dollars?,an my friend send I money if it be not in of dollar,13,1,55,3.9285714285714284,8,1,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Do I need to select a preference to receive my salary payments in GBP and, if so, where?",to I need to select a preference to receive my salary payment in GBP and if so where,18,3,88,4.631578947368421,8,2,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
How do I get money from friends?,now do I get money from friend,7,1,32,4.0,4,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is it possible for a friend to personally send me a payment?,be it possible for a friend to personally send I a payment,12,1,60,4.615384615384615,7,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
What are the steps for my friend to send me money?,that be the step for my friend to send I money,11,1,50,4.166666666666667,7,0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can I receive payments in another currency?,an I receive payment in another currency,7,1,43,5.375,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
What do I need to do to receive my payroll in the account?,that do I need to do to receive my patrol in the account,13,1,58,4.142857142857143,9,1,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Please show me how my friend can send me money.,please show I how my friend can send I money,10,1,47,4.2727272727272725,5,0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"How do I know what my account is set to, I am paid in GBP?",now do I know what my account be set to I be pay in GBP,15,2,58,3.625,9,3,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I receive money in a different countries money?,an I receive money in a different country money,9,1,51,5.1,4,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can I transfer my salary if its in GBP?,an I transfer my salary if its in GBP,9,1,39,3.9,6,2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can my friend send me money?,an my friend send I money,6,1,28,4.0,3,0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"My salary is in GBP, do I need to exchange it before putting it into my account?",by salary be in GBP do I need to exchange it before put it into my account,17,2,80,4.444444444444445,11,2,0.0,3.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Do I need to convert my currency from GBP before transferring?,to I need to convert my currency from GBP before transfer,11,1,62,5.166666666666667,6,2,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Is it ok for a friend to send me money?,be it ok for a friend to send I money,10,1,39,3.5454545454545454,6,0,0.5,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
can my husband open an account and transfer money,can my husband open an account and transfer money,9,0,49,4.9,4,0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How can I receive money from someone?,now can I receive money from someone,7,1,37,4.625,4,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What can I use to receive my salary?,that can I use to receive my salary,8,1,36,4.0,5,1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"My friend wants to send me money, can she?",by friend want to send I money can she,9,2,42,4.2,4,0,0.2,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How can I receive money from my friend?,now can I receive money from my friend,8,1,39,4.333333333333333,5,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I get paid for this in another currency?,an I get pay for this in another currency,9,1,44,4.4,5,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Can I use my salary for this?,an I use my salary for this,7,1,29,3.625,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can I transfer money using a different currency?,an I transfer money use a different currency,8,1,48,5.333333333333333,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can I have a friend send money directly to me?,an I have a friend send money directly to I,10,1,46,4.181818181818182,5,1,0.1,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can I transfer my salary onto here?,an I transfer my salary onto here,7,1,35,4.375,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can this app take my salary?,an this pp take my salary,6,1,28,4.0,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"My salary is received in the form of GBP. Is it necessary to configure this? If so, where is this done?",by salary be receive in the form of GBP be it necessary to configure this of so where be this do,21,4,103,4.681818181818182,12,1,0.0,0.0,4.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
May I get my salary paid out in a different currency?,may I get my salary pay out in a different currency,11,1,53,4.416666666666667,5,1,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
I use GBP for my salary deposits. Must I set this up somewhere?,I use GBP for my salary deposit must I set this up somewhere,13,2,63,4.5,6,3,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I was wondering, Can I get my pay in another currency?",I be wonder an I get my pay in another currency,11,2,54,4.5,6,2,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
What will I need to configure if my salary is in GBP?,that will I need to configure if my salary be in GBP,12,1,53,4.076923076923077,8,2,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
what currencies can I receive my salary in with this?,what currency can I receive my salary in with this,10,1,53,4.818181818181818,6,1,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Who can send me money?,who can send I money,5,1,22,3.6666666666666665,3,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"My salary is in GBP, is this something I need to configure?",by salary be in GBP be this something I need to configure,12,2,59,4.538461538461538,7,2,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can my salary be received and transferred to my current currency in my country?,an my salary be receive and transfer to my current currency in my country,14,1,79,5.266666666666667,8,0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I transfer my paycheck to the account?,an I transfer my paycheck to the account,8,1,42,4.666666666666667,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How does one send me money?,now do one send I money,6,1,27,3.857142857142857,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My salary comes in GBP can I change my options somewhere?,by salary come in GBP can I change my option somewhere,11,1,57,4.75,5,2,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I receive money from someone?,now do I receive money from someone,7,1,36,4.5,4,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How can I receive my salary in another currency?,now can I receive my salary in another currency,9,1,48,4.8,5,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Are there ways for other people to send me money?,be there way for other people to send I money,10,1,49,4.454545454545454,6,0,-0.125,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What if I need my salary in another currency?,that if I need my salary in another currency,9,1,45,4.5,5,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How would my friend be able to send me money?,now would my friend be able to send I money,10,1,45,4.090909090909091,5,0,0.5,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Will my employer be able to pay me with this service,will my employer be able to pay I with this service,11,0,52,4.333333333333333,7,0,0.5,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Which foreign currencies can I get transferred into my account?,which foreign currency can I get transfer into my account,10,1,63,5.7272727272727275,5,1,-0.125,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is there any way to get my salary in a different currency?,be there any way to get my salary in a different currency,12,1,58,4.461538461538462,7,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
What methods are available for my friend to send me money?,that method be available for my friend to send I money,11,1,58,4.833333333333333,6,0,0.4,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How to receive transfers from my employer when I get paid in GBP?,now to receive transfer from my employer when I get pay in GBP,13,1,65,4.642857142857143,7,2,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Am I allowed to use different currencies?,be I allow to use different currency,7,1,41,5.125,3,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I receive payment in another currency?,an I receive payment in another currency,7,1,42,5.25,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can friends send me money?,an friend send I money,5,1,26,4.333333333333333,2,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How can my friend pay me?,now can my friend pay I,6,1,25,3.5714285714285716,3,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I have obtained the salary in GBP, will it need to be configured?",I have obtain the salary in GBP will it need to be configure,13,2,65,4.642857142857143,8,2,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I use a transfer to receive my transfer?,an I use a transfer to receive my transfer,9,1,44,4.4,5,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can friends transfer money to each other?,an friend transfer money to each other,7,1,41,5.125,3,0,-0.125,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can my job deposit my wages directly into the account.,an my job deposit my wage directly into the account,10,1,54,4.909090909090909,5,0,0.1,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Do I need to do anything special for my friend to send money to my account?,to I need to do anything special for my friend to send money to my account,16,1,75,4.411764705882353,9,1,0.35714285714285715,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
My friend would like to send me money. What are the options available to them?,by friend would like to send I money that be the option available to they,15,2,78,4.875,7,0,0.4,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Do I need to add my salary?,to I need to add my salary,7,1,27,3.375,4,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Will you accept my salary if it's in another currency?,will you accept my salary if it be in another currency,10,2,54,4.909090909090909,6,0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"If my salary is in GBP, do I need to do something?",of my salary be in GBP do I need to do something,12,2,50,3.8461538461538463,8,2,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I use a different currency with my salary?,an I use a different currency with my salary,9,1,46,4.6,5,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
My salary is in GBP. Do I need to configure this somewhere?,by salary be in GBP to I need to configure this somewhere,12,2,59,4.538461538461538,7,2,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
How can I configure what currency my salary is in if it's in GBP?,now can I configure what currency my salary be in if it be in GBP,14,2,65,4.333333333333333,10,2,0.0,3.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Do you support direct deposits from my employer?,to you support direct deposit from my employer,8,1,48,5.333333333333333,4,0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can i get payed through this system?,an I get play through this system,7,1,36,4.5,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
What is happening?  I have tried to transfer money 5x already.  Is the system down?  This shouldnt be happening as this is a basic transfer.,that be happen I have try to transfer money x already be the system down his should not be happen as this be a basic transfer,25,4,140,5.384615384615385,13,1,-0.07777777777777779,1.0,8.0,2.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
Is there a reason that my transfer failed?,be there a reason that my transfer fail,8,1,42,4.666666666666667,5,0,-0.5,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Why didn't my transfer complete?,why do not my transfer complete,5,2,32,5.333333333333333,3,0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why was I unable to finish this transfer?,why be I unable to finish this transfer,8,1,41,4.555555555555555,5,1,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I have made 5 attempts to make a very standard survey, yet I can't get it to work. What is the problem? Is there an issue related to your system?",I have make attempt to make a very standard survey yet I can not get it to work that be the problem be there an issue relate to your system,30,5,145,4.67741935483871,16,2,0.0,3.0,7.0,3.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
"Your system is broken. My transfers keep failing, 5 times now.",your system be break by transfer keep fail time now,11,3,62,5.166666666666667,3,0,-0.4,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I tried to make a transfer like five different times. Why won't your system let me? Is it broke?,I try to make a transfer like five different time why will not your system let I be it break,19,4,96,4.8,8,1,0.0,3.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can you tell me why I wasn't able to complete my transfer?,an you tell I why I be not able to complete my transfer,12,2,58,4.461538461538462,8,1,0.3,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why wont the other bank take my money?? Is it not good enough?? There's sufficient funds but I keep getting denied a standard transfer. Ive tried 5 times!,why will not the other bank take my money be it not good enough there be sufficient fund but I keep getting deny a standard transfer I have try time,28,7,154,5.310344827586207,10,1,-0.11875,3.0,8.0,3.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
Is there a problem with your system being down or something? I have already tried 5 times to issue a standard transfer but I'm getting nowhere.,be there a problem with your system be down or something I have already try time to issue a standard transfer but I be get nowhere,26,3,143,5.296296296296297,13,1,-0.07777777777777779,2.0,6.0,2.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
A transfer could not be completed.,a transfer could not be complete,6,1,34,4.857142857142857,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What would cause a transfer failure?,that would because a transfer failure,6,1,36,5.142857142857143,2,0,-0.3166666666666667,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
I believe that my transfer hasn't gone through.,I believe that my transfer have not go through,8,2,47,5.222222222222222,4,1,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transfer isn't working?,transfer be not work,3,2,23,5.75,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can you tell me why my transfer is failing and help resolve?,an you tell I why my transfer be fail and help resolve,12,1,60,4.615384615384615,7,0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transfer has failed.,transfer have fail,3,1,20,5.0,1,0,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Did  my transfer fail?,do my transfer fail,4,1,22,4.4,2,0,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I tried to make a transfer but it failed. will you tell me why?,I try to make a transfer but it fail will you tell I why,14,2,63,4.2,8,1,-0.5,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I was unable to transfer money from my account.,I be unable to transfer money from my account,9,1,47,4.7,5,1,-0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why hasn't my transfer gone through,why have not my transfer go through,6,1,35,5.0,4,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I really need some help to understand why my transfer keeps failing. I'm trying to send money to a friend. Please help.,I really need some help to understand why my transfer keep fail I be try to send money to a friend please help,22,4,119,5.173913043478261,8,1,0.2,2.0,6.0,1.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
I have tried 5 times at this point to complete a transfer that's simply standard. What appears to be the problem? Is your system messed up?,I have try time at this point to complete a transfer that be simply standard that appear to be the problem be your system miss up,26,4,139,5.148148148148148,12,1,0.05,1.0,6.0,0.0,1.0,4.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0
"Hi, I am currently in the process of buying a flat and I am waiting for the mortgage to go through but it keeps showing up as an error.  Do you know what could be causing this and can you help me get the money over.",I I be currently in the process of buy a flat and I be wait for the mortgage to go through but it keep show up as an error to you know what could be cause this and can you help I get the money over,46,3,215,4.574468085106383,28,2,-0.0125,7.0,10.0,0.0,6.0,5.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0
"Hi, I'm in progress of purchasing a flat and am trying to make to make a payment.  An error is appearing, and I need assistance.",I I be in progress of purchase a flat and be try to make to make a payment in error be appear and I need assistance,25,5,128,4.923076923076923,12,1,-0.025,2.0,6.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Why did my transfer not work?,why do my transfer not work,6,1,29,4.142857142857143,4,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The transfer keeps failing - I tried to transfer some money to friends this morning but it keeps getting rejected for some reason, I have no idea why",the transfer keep fail I try to transfer some money to friend this morning but it keep getting reject for some reason I have no idea why,28,2,149,5.137931034482759,14,2,0.0,2.0,6.0,0.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
I've been trying to do a transfer multiple times and have failed? Is the system down?,I have be try to do a transfer multiple time and have fail be the system down,16,3,85,5.0,8,0,-0.21851851851851853,0.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
I have tried sending a standard transfer five times and it hasn't gone through. What is the problem?,I have try send a standard transfer five time and it have not go through that be the problem,18,3,100,5.2631578947368425,9,1,0.0,1.0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
My transfer failed when I tried.,by transfer fail when I try,6,1,32,4.571428571428571,3,1,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can you explain why my transfer was unsuccessful?,an you explain why my transfer be unsuccessful,8,1,49,5.444444444444445,5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why did my transfer fail?  What can I do?,why do my transfer fail that can I do,9,2,41,4.1,6,1,-0.5,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My transfer failed.  Help!,by transfer fail help,4,2,26,5.2,1,0,-0.625,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My transfer failed to process correctly. Is there a reason this would happen?,by transfer fail to process correctly be there a reason this would happen,13,2,77,5.5,6,0,-0.5,0.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can you help me transfer money into my friend's bank account? I tried to do it but it keeps rejecting me. I need to get the money in there asap. I have enough and all the account info is correct.,an you help I transfer money into my friend 's bank account I try to do it but it keep reject I I need to get the money in there as soon as possible I have enough and all the account into be correct,40,5,195,4.7560975609756095,22,3,0.0,8.0,8.0,2.0,3.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0
I tried to make a transfer and it didn't work.,I try to make a transfer and it do not work,10,2,46,4.181818181818182,6,1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
please help my transfer go through,please help my transfer go through,6,0,34,4.857142857142857,2,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
